time,step,running_loss,val_accurate
2023-02-23 15:09:57.469300,304,0.0009777245413715718,0.35
2023-02-23 15:10:01.765165,305,0.0009649699222791241,0.35
2023-02-23 15:10:05.967302,306,0.000951857663494593,0.35
2023-02-23 15:10:09.972388,307,0.0009398182510267361,0.35
2023-02-23 15:10:13.877719,308,0.0009276596038034768,0.35
2023-02-23 15:10:17.391601,309,0.0009155009429377969,0.35
2023-02-23 15:10:21.139821,310,0.0009036998999363277,0.35
2023-02-23 15:10:24.795212,311,0.0008920180416680523,0.35
2023-02-23 15:10:28.278770,312,0.0008803361670288723,0.35
2023-02-23 15:10:31.731081,313,0.0008692503224665415,0.35
2023-02-23 15:10:35.011566,314,0.0008582836526329629,0.35
2023-02-23 15:10:38.245175,315,0.0008470785587633145,0.35
2023-02-23 15:10:41.385063,316,0.0008363502984138904,0.35
2023-02-23 15:10:44.561794,317,0.0008257412328021019,0.35
2023-02-23 15:10:47.904763,318,0.0008152513382810866,0.35
2023-02-23 15:10:50.915484,319,0.0008047614574024919,0.35
2023-02-23 15:10:53.930396,320,0.0007947483754833229,0.35
2023-02-23 15:10:57.132769,321,0.0007846160870030872,0.35
2023-02-23 15:11:00.132064,322,0.0007747222043690272,0.35
2023-02-23 15:11:03.178227,323,0.0007650667075722595,0.35
2023-02-23 15:11:06.403920,324,0.0007556496275356039,0.35
2023-02-23 15:11:09.418836,325,0.0007462325447704643,0.35
2023-02-23 15:11:12.511859,326,0.0007368154356299783,0.35
2023-02-23 15:11:15.620507,327,0.0007275175285030855,0.35
2023-02-23 15:11:18.776014,328,0.0007185772419688874,0.35
2023-02-23 15:11:22.009628,329,0.0007101137653080514,0.35
2023-02-23 15:11:25.305774,330,0.0007014118746155873,0.35
2023-02-23 15:11:28.851769,331,0.0006923523615114391,0.35
2023-02-23 15:11:32.319704,332,0.0006842464854344144,0.35
2023-02-23 15:11:35.803260,333,0.0006757829905836843,0.35
2023-02-23 15:11:39.488808,334,0.0006674386841041269,0.35
2023-02-23 15:11:43.237927,335,0.0006595712002308574,0.35
2023-02-23 15:11:47.158887,336,0.0006512268892038264,0.35
2023-02-23 15:11:51.267292,337,0.0006434786000681925,0.35
2023-02-23 15:11:55.719369,338,0.0006354919005389092,0.35
2023-02-23 15:11:59.827779,339,0.0006283396332946722,0.35
2023-02-23 15:12:03.844580,340,0.0006208297372722882,0.35
2023-02-23 15:12:07.890501,341,0.0006130814272182761,0.35
2023-02-23 15:12:12.073633,342,0.0006054523300917936,0.35
2023-02-23 15:12:16.385121,343,0.0005985384532323224,0.35
2023-02-23 15:12:20.493528,344,0.0005911477528570686,0.35
2023-02-23 15:12:24.648801,345,0.0005841146585225943,0.35
2023-02-23 15:12:29.210227,346,0.0005770815741925617,0.35
2023-02-23 15:12:36.718539,347,0.0005704060968128033,0.35
2023-02-23 15:12:48.177927,348,0.0005636114055960206,0.35
2023-02-23 15:12:53.329520,349,0.0005570551229538978,0.35
2023-02-23 15:12:58.297628,350,0.0005504988448592485,0.35
2023-02-23 15:13:02.006261,351,0.0005440617546810245,0.35
2023-02-23 15:13:05.797978,352,0.0005373862736632873,0.35
2023-02-23 15:13:10.078776,353,0.0005313068072609894,0.35
2023-02-23 15:13:13.953755,354,0.0005247505127954355,0.35
2023-02-23 15:13:18.227493,355,0.0005187902484067308,0.35
2023-02-23 15:13:22.446594,356,0.000512710765178781,0.35
2023-02-23 15:13:27.084784,357,0.0005067504935141187,0.35
2023-02-23 15:13:33.582614,358,0.000500790220030467,0.35
2023-02-23 15:13:40.322152,359,0.0004949491467414191,0.35
2023-02-23 15:13:44.484513,360,0.000489227276375459,0.35
2023-02-23 15:13:48.094560,361,0.0004832669987990812,0.35
2023-02-23 15:13:51.672176,362,0.00047778352973182336,0.35
2023-02-23 15:13:55.407113,363,0.0004720616620943474,0.35
2023-02-23 15:13:59.204058,364,0.0004666974082283559,0.35
2023-02-23 15:14:03.570051,365,0.0004612139346136246,0.35
2023-02-23 15:14:08.781406,366,0.0004560880915960297,0.35
2023-02-23 15:14:15.012465,367,0.0004508430247369688,0.35
2023-02-23 15:14:20.879821,368,0.0004452403463801602,0.35
2023-02-23 15:14:24.769642,369,0.00044023369719070615,0.35
2023-02-23 15:14:28.303228,370,0.00043534625319807674,0.35
2023-02-23 15:14:32.032726,371,0.000430220397447556,0.35
2023-02-23 15:14:36.101122,372,0.00042545215001155157,0.35
2023-02-23 15:14:40.824214,373,0.0004206839025755471,0.35
2023-02-23 15:14:44.626648,374,0.000415558045006037,0.35
2023-02-23 15:14:48.256102,375,0.0004110282088731765,0.35
2023-02-23 15:14:52.105587,376,0.0004061407562403474,0.35
2023-02-23 15:14:55.914926,377,0.0004013725038021221,0.35
2023-02-23 15:15:00.049411,378,0.0003970810812461423,0.35
2023-02-23 15:15:04.294473,379,0.00039267044894586434,0.35
2023-02-23 15:15:09.025748,380,0.00038837901774968486,0.35
2023-02-23 15:15:13.890723,381,0.00038384917979783495,0.35
2023-02-23 15:15:18.180497,382,0.00037943854249533615,0.35
2023-02-23 15:15:23.366247,383,0.0003749086972675286,0.35
2023-02-23 15:15:29.467555,384,0.0003709748789333389,0.35
2023-02-23 15:15:33.735543,385,0.00036644503597926814,0.35
2023-02-23 15:15:38.020626,386,0.0003623920124482538,0.35
2023-02-23 15:15:42.404873,387,0.00035821978008243605,0.35
2023-02-23 15:15:47.239876,388,0.0003544051719472918,0.35
2023-02-23 15:15:52.195624,389,0.0003502329436742002,0.35
2023-02-23 15:15:58.593516,390,0.00034641833053683513,0.35
2023-02-23 15:16:03.110262,391,0.0003424845085646666,0.35
2023-02-23 15:16:06.953994,392,0.0003386698936083121,0.35
2023-02-23 15:16:10.852728,393,0.00033461686416558223,0.35
2023-02-23 15:16:14.641384,394,0.00033104066551459255,0.35
2023-02-23 15:16:18.219544,395,0.00032758366887719603,0.35
2023-02-23 15:16:21.532347,396,0.0003235306321585085,0.35
2023-02-23 15:16:24.792064,397,0.00031995443077903474,0.35
2023-02-23 15:16:28.016020,398,0.0003166166352457367,0.35
2023-02-23 15:16:31.379659,399,0.0003128020184703928,0.35
2023-02-23 15:16:34.473150,400,0.0003095834326813929,0.35
2023-02-23 15:16:37.609973,401,0.0003058880110984319,0.35
2023-02-23 15:16:40.694026,402,0.0003026694257641793,0.35
2023-02-23 15:16:43.851146,403,0.000299570043807762,0.35
2023-02-23 15:16:46.849323,404,0.0002957554193017131,0.35
2023-02-23 15:16:49.907068,405,0.0002926560359810537,0.35
2023-02-23 15:16:52.908860,406,0.00028931823953826097,0.35
2023-02-23 15:16:55.938350,407,0.0002859804385479947,0.35
2023-02-23 15:16:59.110384,408,0.00028311947289694217,0.35
2023-02-23 15:17:02.157211,409,0.0002797816700876865,0.35
2023-02-23 15:17:05.265738,410,0.0002766822842659167,0.35
2023-02-23 15:17:08.531669,411,0.00027394051653573115,0.35
2023-02-23 15:17:11.828481,412,0.0002709603402308858,0.35
2023-02-23 15:17:15.153560,413,0.00026738411975202325,0.35
2023-02-23 15:17:18.578200,414,0.0002646423561145639,0.35
2023-02-23 15:17:22.062832,415,0.0002619005888391257,0.35
2023-02-23 15:17:26.360435,416,0.00025856278307401226,0.35
2023-02-23 15:17:30.141171,417,0.00025617864048399497,0.35
2023-02-23 15:17:33.969463,418,0.000253436869570578,0.35
2023-02-23 15:17:38.099961,419,0.00025057589255084167,0.35
2023-02-23 15:17:42.297411,420,0.00024783412209217204,0.35
2023-02-23 15:17:46.424772,421,0.0002448539362376323,0.35
2023-02-23 15:17:50.407232,422,0.0002422313716579083,0.35
2023-02-23 15:17:54.874366,423,0.0002396088100340421,0.35
2023-02-23 15:18:00.508007,424,0.00023710544996902172,0.35
2023-02-23 15:18:05.506643,425,0.00023448289107363962,0.35
2023-02-23 15:18:10.050081,426,0.00023197953100861923,0.35
2023-02-23 15:18:14.885285,427,0.00022923775622984977,0.35
2023-02-23 15:18:20.784511,428,0.00022685360909235897,0.35
2023-02-23 15:18:26.191208,429,0.0002242310433757666,0.35
2023-02-23 15:18:30.925703,430,0.00022184688828019716,0.35
2023-02-23 15:18:35.103874,431,0.0002194627343214961,0.35
2023-02-23 15:18:39.531777,432,0.00021695937834920187,0.35
2023-02-23 15:18:44.184472,433,0.00021481364160536032,0.35
2023-02-23 15:18:48.516180,434,0.00021242948650979088,0.35
2023-02-23 15:18:52.754346,435,0.00020992612417103373,0.35
2023-02-23 15:18:57.121686,436,0.00020789959398825886,0.35
2023-02-23 15:19:01.386952,437,0.00020563465068335063,0.35
2023-02-23 15:19:05.870576,438,0.0002032504955877812,0.35
2023-02-23 15:19:09.954399,439,0.0002012239635860169,0.35
2023-02-23 15:19:13.938569,440,0.00019919743294849468,0.35
2023-02-23 15:19:18.065951,441,0.00019669406970024284,0.35
2023-02-23 15:19:21.923481,442,0.00019454832863630145,0.35
2023-02-23 15:19:25.766191,443,0.00019264100592408795,0.35
2023-02-23 15:19:29.407809,444,0.00019049526281378348,0.35
